Date,Test machine,Compiler,Pointer size,Build type,File,Reader,Format definition,Processing type,Stream type,time#1,time#2,time#3,time#4,time#5,time_avg,time_median,time_sum
2022-10-09,Ubuntu 20.04 under VirtualBox VM,GCC_9.4.0,8,release,testfiles/generated/generatedCsv_r4000000_c7_constant_content_abc_test.csv,DelimitedTextReader,runtime,CharAppenderDefault,dfg::io::BasicIfStream,0.961155,0.948663,0.942449,0.951886,0.943481,0.949527,0.948663,4.74763
2022-10-09,Ubuntu 20.04 under VirtualBox VM,GCC_9.4.0,8,release,testfiles/generated/generatedCsv_r4000000_c7_constant_content_abc_test.csv,DelimitedTextReader,runtime,CharAppenderDefault,dfg::io::BasicImStream (memory mapped),0.876324,0.790962,0.79096,0.812941,0.796422,0.813522,0.796422,4.06761
2022-10-09,Ubuntu 20.04 under VirtualBox VM,GCC_9.4.0,8,release,testfiles/generated/generatedCsv_r4000000_c7_constant_content_abc_test.csv,DelimitedTextReader,compile time,CharAppenderDefault,dfg::io::BasicImStream (memory mapped),0.345104,0.351647,0.344515,0.345497,0.349999,0.347352,0.345497,1.73676
2022-10-09,Ubuntu 20.04 under VirtualBox VM,GCC_9.4.0,8,release,testfiles/generated/generatedCsv_r4000000_c7_constant_content_abc_test.csv,DelimitedTextReader,runtime,CharAppenderStringViewCBufferWithEnclosedCellSupport,dfg::io::BasicImStream (memory mapped),0.54592,0.548985,0.541743,0.551455,0.562873,0.550195,0.548985,2.75098
2022-10-09,Ubuntu 20.04 under VirtualBox VM,GCC_9.4.0,8,release,testfiles/generated/generatedCsv_r4000000_c7_constant_content_abc_test.csv,DelimitedTextReader,compile time,CharAppenderStringViewCBufferWithEnclosedCellSupport,dfg::io::BasicImStream (memory mapped),0.195707,0.190407,0.194141,0.207523,0.249061,0.207368,0.195707,1.03684
2022-10-09,Ubuntu 20.04 under VirtualBox VM,GCC_9.4.0,8,release,testfiles/generated/generatedCsv_r4000000_c7_constant_content_abc_test_enclosed.csv,DelimitedTextReader,runtime,CharAppenderStringViewCBufferWithEnclosedCellSupport,dfg::io::BasicImStream (memory mapped),0.694588,0.702401,0.675554,0.689232,0.669932,0.686342,0.689232,3.43171
2022-10-09,Ubuntu 20.04 under VirtualBox VM,GCC_9.4.0,8,release,testfiles/generated/generatedCsv_r4000000_c7_constant_content_abc_test_enclosed.csv,DelimitedTextReader,compile time,CharAppenderStringViewCBufferWithEnclosedCellSupport,dfg::io::BasicImStream (memory mapped),0.244111,0.244177,0.248986,0.247395,0.250227,0.246979,0.247395,1.2349
2022-10-09,Ubuntu 20.04 under VirtualBox VM,GCC_9.4.0,8,release,testfiles/generated/generatedCsv_r4000000_c7_constant_content_abc_test.csv,DelimitedTextReader_basic,runtime,CharAppenderDefault,dfg::io::BasicImStream (memory mapped),0.310799,0.303693,0.317182,0.308495,0.309684,0.30997,0.309684,1.54985
2022-10-09,Ubuntu 20.04 under VirtualBox VM,GCC_9.4.0,8,release,testfiles/generated/generatedCsv_r4000000_c7_constant_content_abc_test.csv,DelimitedTextReader_basic,compile time,CharAppenderDefault,dfg::io::BasicImStream (memory mapped),0.302984,0.297289,0.299325,0.299867,0.299006,0.299694,0.299325,1.49847
2022-10-09,Ubuntu 20.04 under VirtualBox VM,GCC_9.4.0,8,release,testfiles/generated/generatedCsv_r4000000_c7_constant_content_abc_test.csv,DelimitedTextReader_basic,runtime,CharAppenderStringViewCBuffer,dfg::io::BasicImStream (memory mapped),0.113168,0.114107,0.116198,0.11534,0.117683,0.115299,0.11534,0.576497
2022-10-09,Ubuntu 20.04 under VirtualBox VM,GCC_9.4.0,8,release,testfiles/generated/generatedCsv_r4000000_c7_constant_content_abc_test.csv,DelimitedTextReader_basic,compile time,CharAppenderStringViewCBuffer,dfg::io::BasicImStream (memory mapped),0.114462,0.113961,0.109698,0.112486,0.108991,0.11192,0.112486,0.559598
2022-10-09,Ubuntu 20.04 under VirtualBox VM,GCC_9.4.0,8,release,testfiles/generated/generatedCsv_r4000000_c7_constant_content_abc_test.csv,DelimitedTextReader_basic,compile time & no \r\n translation,CharAppenderStringViewCBuffer,dfg::io::BasicImStream (memory mapped),0.13136,0.105295,0.100678,0.10169,0.102523,0.108309,0.102523,0.541546
2022-10-09,Ubuntu 20.04 under VirtualBox VM,GCC_9.4.0,8,release,testfiles/generated/generatedCsv_r4000000_c7_constant_content_abc_test.csv,fast-cpp-csv-parser 2020-05-19,compile time,"Parse only, read type = const char*",N/A,0.278365,0.287195,0.290842,0.281025,0.281849,0.283855,0.281849,1.41928
2022-10-09,Ubuntu 20.04 under VirtualBox VM,GCC_9.4.0,8,release,testfiles/generated/generatedCsv_r4000000_c7_constant_content_abc_test.csv,fast-cpp-csv-parser 2020-05-19,compile time,"Parse only, read type = std::string",N/A,0.651769,0.643467,0.656457,0.645457,0.646525,0.648735,0.646525,3.24368
2022-10-09,Ubuntu 20.04 under VirtualBox VM,GCC_9.4.0,8,release,testfiles/generated/generatedCsv_r4000000_c7_constant_content_abc_test.csv,cppcsv_ph_2020-01-10,runtime,Parse only (cell counter),Contiguous memory,0.680236,0.669224,0.668146,0.670598,0.683373,0.674315,0.670598,3.37158
2022-10-09,Ubuntu 20.04 under VirtualBox VM,GCC_9.4.0,8,release,testfiles/generated/generatedCsv_r4000000_c7_constant_content_abc_test.csv,cppcsv_ph_2020-01-10,mixed,Parse only (cell counter) + no(comments quotes),Contiguous memory,0.547051,0.564729,0.544218,0.544548,0.541768,0.548463,0.544548,2.74232
2022-10-09,Ubuntu 20.04 under VirtualBox VM,GCC_9.4.0,8,release,testfiles/generated/generatedCsv_r4000000_c7_constant_content_abc_test.csv,cppcsv_ph_2020-01-10,compile time,Parse only (cell counter) + no(comments quotes) + comma only,Contiguous memory,0.544783,0.552017,0.552864,0.549849,0.550606,0.550024,0.550606,2.75012
2022-10-09,Ubuntu 20.04 under VirtualBox VM,GCC_9.4.0,8,release,testfiles/generated/generatedCsv_r4000000_c7_constant_content_abc_test.csv,"TableCsv<char,uint32> (single-threaded)",runtime,Read&Store,N/A,0.707395,0.680938,0.698739,0.6959,0.692409,0.695076,0.6959,3.47538
2022-10-09,Ubuntu 20.04 under VirtualBox VM,GCC_9.4.0,8,release,testfiles/generated/generatedCsv_r4000000_c7_constant_content_abc_test.csv,"TableCsv<char,uint32> (with 2 thread(s))",runtime,Read&Store,N/A,0.567725,0.575302,0.55397,0.554328,0.562544,0.562774,0.562544,2.81387
2022-10-09,Ubuntu 20.04 under VirtualBox VM,GCC_9.4.0,8,release,testfiles/generated/generatedCsv_r4000000_c7_constant_content_abc_test_enclosed.csv,"TableCsv<char,uint32> (single-threaded)",runtime,Read&Store,N/A,0.762053,0.760142,0.791965,0.756943,0.765713,0.767363,0.762053,3.83682
-----,-----,dfgQtTableEditor 2.4.0 release clang 10.0.0 (from commit 80f2c510),-----,-----,,-----,-----,-----,-----,-----,-----,-----,-----,-----,-----,-----,-----
2022-10-09,Ubuntu 20.04 under VirtualBox VM,Clang_10.0.0,8,release,testfiles/generated/generatedCsv_r4000000_c7_constant_content_abc_test.csv,DelimitedTextReader,runtime,CharAppenderDefault,dfg::io::BasicIfStream,1.03705,1.0305,1.05118,1.03724,1.03537,1.03827,1.03705,5.19133
2022-10-09,Ubuntu 20.04 under VirtualBox VM,Clang_10.0.0,8,release,testfiles/generated/generatedCsv_r4000000_c7_constant_content_abc_test.csv,DelimitedTextReader,runtime,CharAppenderDefault,dfg::io::BasicImStream (memory mapped),0.845012,0.84207,0.843375,0.83139,0.830543,0.838478,0.84207,4.19239
2022-10-09,Ubuntu 20.04 under VirtualBox VM,Clang_10.0.0,8,release,testfiles/generated/generatedCsv_r4000000_c7_constant_content_abc_test.csv,DelimitedTextReader,compile time,CharAppenderDefault,dfg::io::BasicImStream (memory mapped),0.789203,0.807819,0.793521,0.851174,0.78907,0.806158,0.793521,4.03079
2022-10-09,Ubuntu 20.04 under VirtualBox VM,Clang_10.0.0,8,release,testfiles/generated/generatedCsv_r4000000_c7_constant_content_abc_test.csv,DelimitedTextReader,runtime,CharAppenderStringViewCBufferWithEnclosedCellSupport,dfg::io::BasicImStream (memory mapped),0.481191,0.476086,0.479391,0.480612,0.481511,0.479758,0.480612,2.39879
2022-10-09,Ubuntu 20.04 under VirtualBox VM,Clang_10.0.0,8,release,testfiles/generated/generatedCsv_r4000000_c7_constant_content_abc_test.csv,DelimitedTextReader,compile time,CharAppenderStringViewCBufferWithEnclosedCellSupport,dfg::io::BasicImStream (memory mapped),0.292608,0.298223,0.296966,0.297759,0.296076,0.296326,0.296966,1.48163
2022-10-09,Ubuntu 20.04 under VirtualBox VM,Clang_10.0.0,8,release,testfiles/generated/generatedCsv_r4000000_c7_constant_content_abc_test_enclosed.csv,DelimitedTextReader,runtime,CharAppenderStringViewCBufferWithEnclosedCellSupport,dfg::io::BasicImStream (memory mapped),0.550434,0.55135,0.557195,0.552093,0.548318,0.551878,0.55135,2.75939
2022-10-09,Ubuntu 20.04 under VirtualBox VM,Clang_10.0.0,8,release,testfiles/generated/generatedCsv_r4000000_c7_constant_content_abc_test_enclosed.csv,DelimitedTextReader,compile time,CharAppenderStringViewCBufferWithEnclosedCellSupport,dfg::io::BasicImStream (memory mapped),0.344104,0.352544,0.350626,0.344869,0.349095,0.348248,0.349095,1.74124
2022-10-09,Ubuntu 20.04 under VirtualBox VM,Clang_10.0.0,8,release,testfiles/generated/generatedCsv_r4000000_c7_constant_content_abc_test.csv,DelimitedTextReader_basic,runtime,CharAppenderDefault,dfg::io::BasicImStream (memory mapped),0.764225,0.759258,0.76011,0.763234,0.773702,0.764106,0.763234,3.82053
2022-10-09,Ubuntu 20.04 under VirtualBox VM,Clang_10.0.0,8,release,testfiles/generated/generatedCsv_r4000000_c7_constant_content_abc_test.csv,DelimitedTextReader_basic,compile time,CharAppenderDefault,dfg::io::BasicImStream (memory mapped),0.736297,0.741806,0.740842,0.745808,0.748301,0.742611,0.741806,3.71305
2022-10-09,Ubuntu 20.04 under VirtualBox VM,Clang_10.0.0,8,release,testfiles/generated/generatedCsv_r4000000_c7_constant_content_abc_test.csv,DelimitedTextReader_basic,runtime,CharAppenderStringViewCBuffer,dfg::io::BasicImStream (memory mapped),0.102544,0.102766,0.100209,0.0981272,0.0996705,0.100663,0.100209,0.503317
2022-10-09,Ubuntu 20.04 under VirtualBox VM,Clang_10.0.0,8,release,testfiles/generated/generatedCsv_r4000000_c7_constant_content_abc_test.csv,DelimitedTextReader_basic,compile time,CharAppenderStringViewCBuffer,dfg::io::BasicImStream (memory mapped),0.116562,0.120324,0.118834,0.117727,0.132289,0.121147,0.118834,0.605736
2022-10-09,Ubuntu 20.04 under VirtualBox VM,Clang_10.0.0,8,release,testfiles/generated/generatedCsv_r4000000_c7_constant_content_abc_test.csv,DelimitedTextReader_basic,compile time & no \r\n translation,CharAppenderStringViewCBuffer,dfg::io::BasicImStream (memory mapped),0.11481,0.106897,0.104426,0.102251,0.102062,0.106089,0.104426,0.530446
2022-10-09,Ubuntu 20.04 under VirtualBox VM,Clang_10.0.0,8,release,testfiles/generated/generatedCsv_r4000000_c7_constant_content_abc_test.csv,fast-cpp-csv-parser 2020-05-19,compile time,"Parse only, read type = const char*",N/A,0.27864,0.274135,0.315221,0.296497,0.273549,0.287608,0.27864,1.43804
2022-10-09,Ubuntu 20.04 under VirtualBox VM,Clang_10.0.0,8,release,testfiles/generated/generatedCsv_r4000000_c7_constant_content_abc_test.csv,fast-cpp-csv-parser 2020-05-19,compile time,"Parse only, read type = std::string",N/A,0.708638,0.710146,0.715733,0.715102,0.718952,0.713714,0.715102,3.56857
2022-10-09,Ubuntu 20.04 under VirtualBox VM,Clang_10.0.0,8,release,testfiles/generated/generatedCsv_r4000000_c7_constant_content_abc_test.csv,cppcsv_ph_2020-01-10,runtime,Parse only (cell counter),Contiguous memory,0.831143,0.75945,0.768282,0.75253,0.761776,0.774636,0.761776,3.87318
2022-10-09,Ubuntu 20.04 under VirtualBox VM,Clang_10.0.0,8,release,testfiles/generated/generatedCsv_r4000000_c7_constant_content_abc_test.csv,cppcsv_ph_2020-01-10,mixed,Parse only (cell counter) + no(comments quotes),Contiguous memory,0.660846,0.678475,0.666089,0.667462,0.673942,0.669363,0.667462,3.34681
2022-10-09,Ubuntu 20.04 under VirtualBox VM,Clang_10.0.0,8,release,testfiles/generated/generatedCsv_r4000000_c7_constant_content_abc_test.csv,cppcsv_ph_2020-01-10,compile time,Parse only (cell counter) + no(comments quotes) + comma only,Contiguous memory,0.636262,0.626093,0.622711,0.639222,0.6236,0.629578,0.626093,3.14789
2022-10-09,Ubuntu 20.04 under VirtualBox VM,Clang_10.0.0,8,release,testfiles/generated/generatedCsv_r4000000_c7_constant_content_abc_test.csv,"TableCsv<char,uint32> (single-threaded)",runtime,Read&Store,N/A,0.688249,0.694846,0.68582,0.689224,0.70058,0.691744,0.689224,3.45872
2022-10-09,Ubuntu 20.04 under VirtualBox VM,Clang_10.0.0,8,release,testfiles/generated/generatedCsv_r4000000_c7_constant_content_abc_test.csv,"TableCsv<char,uint32> (with 2 thread(s))",runtime,Read&Store,N/A,0.58762,0.552673,0.572639,0.559932,0.55214,0.565001,0.559932,2.825
2022-10-09,Ubuntu 20.04 under VirtualBox VM,Clang_10.0.0,8,release,testfiles/generated/generatedCsv_r4000000_c7_constant_content_abc_test_enclosed.csv,"TableCsv<char,uint32> (single-threaded)",runtime,Read&Store,N/A,0.746959,0.743425,0.743403,0.740255,0.745849,0.743978,0.743425,3.71989
